emotion_label,emotion_intensity,label_time,label_state
'Neutral',0,1666161796415,'continue'
'Neutral',0,1666161796432,'continue'
'Neutral',0,1666161796449,'continue'
'Neutral',0,1666161796466,'continue'
'Neutral',0,1666161796482,'continue'
'Neutral',0,1666161796499,'continue'
'Neutral',0,1666161796515,'continue'
'Neutral',0,1666161796532,'continue'
'Neutral',0,1666161796566,'continue'
'Neutral',0,1666161796599,'continue'
'Neutral',0,1666161796632,'continue'
'Neutral',0,1666161796666,'end'
'Anger',5,1666161796666,'start'
'Anger',5,1666161796666,'continue'
'Anger',5,1666161796683,'end'
'Annoyance',8,1666161796683,'start'
'Annoyance',8,1666161796683,'continue'
'Annoyance',12,1666161796700,'continue'
'Annoyance',15,1666161796716,'continue'
'Annoyance',20,1666161796749,'continue'
'Annoyance',22,1666161796766,'continue'
'Annoyance',25,1666161796783,'continue'
'Annoyance',27,1666161796800,'continue'
'Annoyance',30,1666161796833,'continue'
'Annoyance',33,1666161796951,'continue'
'Annoyance',36,1666161797869,'continue'
'Annoyance',33,1666161798805,'continue'
'Annoyance',30,1666161799206,'continue'
'Annoyance',28,1666161799339,'continue'
'Annoyance',24,1666161799389,'continue'
'Annoyance',21,1666161799422,'continue'
'Annoyance',18,1666161799456,'continue'
'Annoyance',14,1666161799489,'continue'
'Annoyance',11,1666161799507,'continue'
'Annoyance',6,1666161799540,'continue'
'Annoyance',3,1666161799557,'continue'
'Annoyance',3,1666161799590,'end'
'Neutral',0,1666161799590,'start'
'Neutral',0,1666161799590,'continue'
'Neutral',0,1666161799624,'continue'
'Neutral',0,1666161799656,'continue'
'Neutral',0,1666161799690,'continue'
'Neutral',0,1666161799723,'continue'
'Neutral',0,1666161799757,'continue'
'Neutral',0,1666161799791,'continue'
'Neutral',0,1666161799824,'continue'
'Neutral',0,1666161799857,'continue'
'Neutral',0,1666161799874,'continue'
'Neutral',0,1666161799891,'continue'
'Neutral',0,1666161799907,'continue'
'Neutral',0,1666161799924,'continue'
'Neutral',0,1666161799941,'end'
'Calm',1,1666161799941,'start'
'Calm',1,1666161799941,'continue'
'Calm',5,1666161799957,'continue'
'Calm',9,1666161799974,'continue'
'Calm',12,1666161799991,'continue'
'Calm',16,1666161800024,'continue'
'Calm',19,1666161800057,'continue'
'Calm',23,1666161800091,'continue'
'Calm',28,1666161800141,'continue'
'Calm',31,1666161800175,'continue'
'Calm',35,1666161800208,'continue'
'Calm',39,1666161800241,'continue'
'Calm',42,1666161800275,'continue'
'Calm',45,1666161800309,'continue'
'Calm',48,1666161800392,'continue'
'Calm',51,1666161800592,'continue'
'Calm',53,1666161800760,'continue'
'Calm',56,1666161800876,'continue'
'Calm',60,1666161800960,'continue'
'Calm',63,1666161801010,'continue'
'Calm',67,1666161801060,'continue'
'Calm',70,1666161801093,'continue'
'Calm',72,1666161801127,'continue'
'Calm',75,1666161801194,'continue'
'Calm',77,1666161801528,'continue'
'Calm',78,1666161802079,'continue'
'Calm',75,1666161803216,'continue'
'Calm',74,1666161803466,'continue'
'Calm',73,1666161804369,'continue'
'Calm',74,1666161813107,'continue'
'Calm',71,1666161818306,'continue'
'Calm',63,1666161818856,'continue'
'Calm',58,1666161818889,'continue'
'Calm',53,1666161818938,'continue'
'Calm',48,1666161818955,'continue'
'Calm',45,1666161818988,'continue'
'Calm',40,1666161819038,'continue'
'Calm',35,1666161819071,'continue'
'Calm',33,1666161819088,'continue'
'Calm',31,1666161819105,'continue'
'Calm',28,1666161819138,'continue'
'Calm',25,1666161819221,'continue'
'Calm',23,1666161819289,'continue'
'Calm',20,1666161819406,'continue'
'Calm',18,1666161819474,'continue'
'Calm',16,1666161819573,'continue'
'Calm',12,1666161819707,'continue'
'Calm',10,1666161820009,'continue'
'Calm',10,1666161821703,'end'
'Fear',9,1666161821703,'start'
'Fear',9,1666161821703,'continue'
'Fear',9,1666161821719,'continue'
'Fear',9,1666161821762,'continue'
'Fear',9,1666161821795,'continue'
'Fear',10,1666161821879,'continue'
'Fear',10,1666161822197,'continue'
'Fear',13,1666161822765,'continue'
'Fear',13,1666161827693,'continue'
'Fear',13,1666161827743,'continue'
'Fear',13,1666161827760,'end'
'Calm',14,1666161827760,'start'
'Calm',14,1666161827760,'continue'
'Calm',16,1666161827777,'continue'
'Calm',18,1666161827810,'continue'
'Calm',20,1666161827828,'continue'
'Calm',22,1666161827844,'continue'
'Calm',24,1666161827878,'continue'
'Calm',27,1666161827928,'continue'
'Calm',30,1666161827962,'continue'
'Calm',33,1666161827995,'continue'
'Calm',37,1666161828027,'continue'
'Calm',41,1666161828060,'continue'
'Calm',45,1666161828094,'continue'
'Calm',49,1666161828145,'continue'
'Calm',53,1666161828178,'continue'
'Calm',58,1666161828211,'continue'
'Calm',61,1666161828244,'continue'
'Calm',64,1666161828294,'continue'
'Calm',67,1666161828328,'continue'
'Calm',70,1666161828361,'continue'
'Calm',73,1666161828412,'continue'
'Calm',76,1666161828579,'continue'
'Calm',76,1666161828881,'continue'
'Calm',74,1666161829250,'continue'
'Calm',77,1666161836307,'continue'
'Calm',73,1666161837695,'continue'
'Calm',70,1666161841166,'continue'
'Calm',69,1666161841284,'continue'
'Calm',70,1666161841361,'continue'
'Calm',69,1666161841410,'continue'
'Calm',68,1666161841444,'continue'
'Calm',67,1666161841477,'continue'
'Calm',64,1666161841511,'continue'
'Calm',63,1666161841527,'continue'
'Calm',62,1666161841544,'continue'
'Calm',60,1666161841577,'continue'
'Calm',58,1666161841612,'continue'
'Calm',58,1666161841645,'end'
'Joy',57,1666161841645,'start'
'Joy',57,1666161841645,'continue'
'Joy',55,1666161841678,'continue'
'Joy',54,1666161841711,'continue'
'Joy',53,1666161841744,'continue'
'Joy',51,1666161841778,'continue'
'Joy',50,1666161841811,'continue'
'Joy',49,1666161841845,'continue'
'Joy',48,1666161841878,'continue'
'Joy',47,1666161841979,'continue'
'Joy',50,1666161842146,'continue'
'Joy',54,1666161842180,'continue'
'Joy',58,1666161842213,'continue'
'Joy',60,1666161842247,'continue'
'Joy',63,1666161842347,'continue'
'Joy',60,1666161842983,'continue'
'Joy',59,1666161843685,'continue'
'Joy',62,1666161843934,'continue'
'Joy',64,1666161844001,'continue'
'Joy',67,1666161844135,'continue'
'Joy',69,1666161844352,'continue'
'Joy',71,1666161844886,'continue'
'Joy',73,1666161844920,'continue'
'Joy',76,1666161845171,'continue'
'Joy',73,1666161845574,'continue'
'Joy',71,1666161845839,'continue'
'Joy',68,1666161846408,'continue'
'Joy',65,1666161847174,'continue'
'Joy',66,1666161853422,'continue'
'Joy',69,1666161853507,'continue'
'Joy',72,1666161854698,'continue'
'Joy',73,1666161854853,'continue'
'Joy',72,1666161854978,'continue'
'Joy',71,1666161855045,'continue'
'Joy',71,1666161855078,'continue'
'Joy',70,1666161855112,'continue'
'Joy',69,1666161855145,'continue'
'Joy',69,1666161855162,'continue'
'Joy',67,1666161855195,'continue'
'Joy',67,1666161855229,'continue'
'Joy',66,1666161855262,'continue'
'Joy',66,1666161855278,'continue'
'Joy',67,1666161855313,'continue'
'Joy',67,1666161855346,'end'
'Anticipation',68,1666161855346,'start'
'Anticipation',68,1666161855346,'continue'
'Anticipation',68,1666161855379,'continue'
'Anticipation',69,1666161855413,'continue'
'Anticipation',69,1666161855429,'continue'
'Anticipation',70,1666161855463,'continue'
'Anticipation',71,1666161855496,'continue'
'Anticipation',71,1666161855546,'continue'
'Anticipation',72,1666161855614,'continue'
'Anticipation',74,1666161855881,'continue'
'Anticipation',76,1666161855931,'continue'
'Anticipation',79,1666161856131,'continue'
'Anticipation',81,1666161856198,'continue'
'Anticipation',84,1666161856281,'continue'
'Anticipation',86,1666161856432,'continue'
'Anticipation',89,1666161857518,'continue'
'Anticipation',91,1666161858336,'continue'
'Anticipation',91,1666161858470,'continue'
'Anticipation',92,1666161858537,'continue'
'Anticipation',92,1666161858654,'continue'
'Anticipation',91,1666161858721,'continue'
'Anticipation',90,1666161858754,'continue'
'Anticipation',89,1666161858804,'continue'
'Anticipation',89,1666161858871,'continue'
'Anticipation',88,1666161858904,'continue'
'Anticipation',88,1666161858938,'continue'
'Anticipation',88,1666161858971,'continue'
'Anticipation',87,1666161859022,'continue'
'Anticipation',87,1666161859055,'continue'
'Anticipation',87,1666161859088,'end'
'Joy',87,1666161859088,'start'
'Joy',87,1666161859088,'continue'
'Joy',86,1666161859122,'continue'
'Joy',87,1666161859155,'continue'
'Joy',87,1666161859205,'continue'
'Joy',87,1666161859239,'continue'
'Joy',87,1666161859272,'continue'
'Joy',88,1666161859306,'continue'
'Joy',88,1666161859355,'continue'
'Joy',89,1666161859406,'continue'
'Joy',89,1666161859439,'continue'
'Joy',89,1666161859456,'continue'
'Joy',89,1666161859473,'continue'
'Joy',89,1666161859489,'continue'
'Joy',90,1666161859506,'continue'
'Joy',90,1666161859523,'continue'
'Joy',90,1666161859556,'continue'
'Joy',90,1666161859657,'continue'
'Joy',90,1666161859790,'continue'
'Joy',90,1666161860191,'continue'
'Joy',90,1666161860927,'continue'
'Joy',87,1666161862346,'continue'
'Joy',87,1666161862647,'continue'
'Joy',82,1666161868628,'continue'
'Joy',81,1666161868695,'continue'
'Joy',80,1666161868712,'continue'
'Joy',78,1666161868729,'continue'
'Joy',78,1666161868748,'continue'
'Joy',78,1666161868762,'continue'
'Joy',78,1666161868780,'continue'
'Joy',77,1666161868797,'continue'
'Joy',78,1666161868812,'continue'
'Joy',77,1666161868829,'continue'
'Joy',77,1666161868845,'continue'
'Joy',77,1666161868863,'end'
'Anticipation',77,1666161868863,'start'
'Anticipation',77,1666161868863,'continue'
'Anticipation',77,1666161868879,'continue'
'Anticipation',78,1666161868913,'continue'
'Anticipation',78,1666161868930,'continue'
'Anticipation',79,1666161868946,'continue'
'Anticipation',80,1666161868980,'continue'
'Anticipation',81,1666161868997,'continue'
'Anticipation',82,1666161869013,'continue'
'Anticipation',83,1666161869030,'continue'
'Anticipation',84,1666161869046,'continue'
'Anticipation',84,1666161869080,'continue'
'Anticipation',86,1666161869113,'continue'
'Anticipation',87,1666161869146,'continue'
'Anticipation',88,1666161869180,'continue'
'Anticipation',89,1666161869230,'continue'
'Anticipation',87,1666161876916,'continue'
'Anticipation',88,1666161877067,'continue'
'Anticipation',88,1666161877150,'continue'
'Anticipation',87,1666161877217,'continue'
'Anticipation',86,1666161877335,'continue'
'Anticipation',86,1666161877434,'continue'
'Anticipation',85,1666161877517,'continue'
'Anticipation',86,1666161877568,'continue'
'Anticipation',85,1666161877601,'continue'
'Anticipation',85,1666161877635,'continue'
'Anticipation',85,1666161877685,'end'
'Joy',84,1666161877685,'start'
'Joy',84,1666161877685,'continue'
'Joy',84,1666161877718,'continue'
'Joy',84,1666161877769,'continue'
'Joy',84,1666161877801,'continue'
'Joy',83,1666161877835,'continue'
'Joy',83,1666161877868,'continue'
'Joy',83,1666161877902,'continue'
'Joy',83,1666161877952,'continue'
'Joy',83,1666161878002,'continue'
'Joy',83,1666161878052,'continue'
'Joy',83,1666161878086,'continue'
'Joy',83,1666161878136,'continue'
'Joy',82,1666161878186,'continue'
'Joy',83,1666161878236,'continue'
'Joy',83,1666161878286,'continue'
'Joy',84,1666161878337,'continue'
'Joy',84,1666161878638,'continue'
'Joy',81,1666161880108,'continue'
'Joy',79,1666161880158,'continue'
'Joy',76,1666161880225,'continue'
'Joy',74,1666161880342,'continue'
'Joy',72,1666161880542,'continue'
'Joy',69,1666161880810,'continue'
'Joy',66,1666161881277,'continue'
'Joy',64,1666161881311,'continue'
'Joy',62,1666161881344,'continue'
'Joy',60,1666161881511,'continue'
'Joy',62,1666161881745,'continue'
'Joy',64,1666161881880,'continue'
'Joy',66,1666161885521,'continue'
'Joy',69,1666161885789,'continue'
'Joy',71,1666161886190,'continue'
'Joy',74,1666161886705,'continue'
'Joy',76,1666161886989,'continue'
'Joy',79,1666161887826,'continue'
'Joy',81,1666161889966,'continue'
'Joy',79,1666161890801,'continue'
'Joy',76,1666161890851,'continue'
'Joy',74,1666161890935,'continue'
'Joy',71,1666161891036,'continue'
'Joy',69,1666161891185,'continue'
'Joy',63,1666161898737,'continue'
'Joy',59,1666161898821,'continue'
'Joy',55,1666161898889,'continue'
'Joy',52,1666161899171,'continue'
'Joy',56,1666161901478,'continue'
'Joy',52,1666161902564,'continue'
'Joy',48,1666161902864,'continue'
'Joy',46,1666161902914,'continue'
'Joy',45,1666161902981,'continue'
'Joy',46,1666161903115,'continue'
'Joy',49,1666161903199,'continue'
'Joy',50,1666161903266,'continue'
'Joy',51,1666161903299,'continue'
'Joy',52,1666161903332,'continue'
'Joy',54,1666161903365,'continue'
'Joy',55,1666161903383,'continue'
'Joy',55,1666161903416,'end'
'Calm',56,1666161903416,'start'
'Calm',56,1666161903416,'continue'
'Calm',57,1666161903433,'continue'
'Calm',58,1666161903466,'continue'
'Calm',60,1666161903499,'continue'
'Calm',61,1666161903516,'continue'
'Calm',62,1666161903532,'continue'
'Calm',63,1666161903566,'continue'
'Calm',65,1666161903599,'continue'
'Calm',65,1666161903616,'continue'
'Calm',67,1666161903650,'continue'
'Calm',68,1666161903683,'continue'
'Calm',70,1666161903716,'continue'
'Calm',71,1666161903784,'continue'
'Calm',73,1666161903884,'continue'
'Calm',75,1666161904169,'continue'
'Calm',78,1666161906193,'continue'
'Calm',81,1666161906495,'continue'
'Calm',77,1666161925661,'continue'
'Calm',72,1666161927007,'continue'
'Calm',68,1666161927445,'continue'
'Calm',65,1666161934576,'continue'
'Calm',69,1666161935050,'continue'
'Calm',66,1666161952290,'continue'
'Calm',61,1666161952356,'continue'
'Calm',58,1666161952404,'continue'
'Calm',50,1666161952438,'continue'
'Calm',47,1666161952455,'continue'
'Calm',42,1666161952471,'continue'
'Calm',39,1666161952488,'continue'
'Calm',35,1666161952504,'continue'
'Calm',30,1666161952521,'continue'
'Calm',26,1666161952538,'continue'
'Calm',20,1666161952555,'continue'
'Calm',20,1666161952571,'end'
'Joy',12,1666161952571,'start'
'Joy',12,1666161952571,'continue'
'Joy',6,1666161952588,'continue'
'Joy',2,1666161952605,'continue'
'Joy',2,1666161952621,'end'
'Anticipation',1,1666161952621,'start'
'Anticipation',1,1666161952621,'continue'
'Anticipation',2,1666161952639,'continue'
'Anticipation',3,1666161952655,'continue'
'Anticipation',3,1666161952672,'end'
'Anger',5,1666161952672,'start'
'Anger',5,1666161952672,'continue'
'Anger',7,1666161952688,'continue'
'Anger',10,1666161952705,'continue'
'Anger',10,1666161952721,'continue'
'Anger',12,1666161952739,'continue'
'Anger',14,1666161952755,'continue'
'Anger',17,1666161952789,'continue'
'Anger',18,1666161952805,'continue'
'Anger',21,1666161952822,'continue'
'Anger',21,1666161952888,'end'
'Annoyance',22,1666161952888,'start'
'Annoyance',22,1666161952888,'continue'
'Annoyance',23,1666161952939,'continue'
'Annoyance',24,1666161952972,'continue'
'Annoyance',25,1666161953022,'continue'
'Annoyance',25,1666161953072,'continue'
'Annoyance',27,1666161953190,'continue'
'Annoyance',28,1666161953375,'continue'
'Annoyance',31,1666161953794,'continue'
'Annoyance',27,1666161960274,'continue'
'Annoyance',22,1666161960559,'continue'
'Annoyance',15,1666161960592,'continue'
'Annoyance',10,1666161960641,'continue'
'Annoyance',6,1666161960708,'continue'
'Annoyance',3,1666161960775,'continue'
'Annoyance',1,1666161960842,'continue'
'Annoyance',1,1666161960909,'end'
'Neutral',0,1666161960909,'start'
'Neutral',0,1666161960909,'continue'
'Neutral',0,1666161960942,'continue'
'Neutral',0,1666161960976,'continue'
'Neutral',0,1666161960993,'continue'
'Neutral',0,1666161961009,'continue'
'Neutral',0,1666161961026,'continue'
'Neutral',0,1666161961043,'continue'
'Neutral',0,1666161961059,'end'
'Calm',1,1666161961059,'start'
'Calm',1,1666161961059,'continue'
'Calm',7,1666161961076,'continue'
'Calm',12,1666161961093,'continue'
'Calm',14,1666161961110,'continue'
'Calm',17,1666161961176,'continue'
'Calm',20,1666161961227,'continue'
'Calm',22,1666161961327,'continue'
'Calm',25,1666161961427,'continue'
'Calm',29,1666161961477,'continue'
'Calm',33,1666161961511,'continue'
'Calm',36,1666161961528,'continue'
'Calm',39,1666161961546,'continue'
'Calm',42,1666161961561,'continue'
'Calm',47,1666161961594,'continue'
'Calm',52,1666161961628,'continue'
'Calm',56,1666161961678,'continue'
'Calm',58,1666161961929,'continue'
'Calm',59,1666161962280,'continue'
'Calm',60,1666161962413,'continue'
'Calm',63,1666161962464,'continue'
'Calm',66,1666161962530,'continue'
'Calm',69,1666161962596,'continue'
'Calm',71,1666161963782,'continue'
'Calm',68,1666161967685,'continue'
'Calm',68,1666161967876,'continue'
'Calm',68,1666161967926,'continue'
'Calm',66,1666161967976,'continue'
'Calm',65,1666161967993,'continue'
'Calm',64,1666161968010,'continue'
'Calm',61,1666161968026,'continue'
'Calm',61,1666161968043,'end'
'Joy',57,1666161968043,'start'
'Joy',57,1666161968043,'continue'
'Joy',54,1666161968060,'continue'
'Joy',56,1666161968077,'continue'
'Joy',60,1666161968093,'continue'
'Joy',60,1666161968110,'end'
'Anticipation',66,1666161968110,'start'
'Anticipation',66,1666161968110,'continue'
'Anticipation',70,1666161968126,'continue'
'Anticipation',73,1666161968143,'continue'
'Anticipation',73,1666161968176,'continue'
'Anticipation',72,1666161968244,'continue'
'Anticipation',72,1666161968311,'continue'
'Anticipation',72,1666161968344,'continue'
'Anticipation',73,1666161968378,'continue'
'Anticipation',74,1666161968411,'continue'
'Anticipation',74,1666161968495,'continue'
'Anticipation',72,1666161970335,'continue'
'Anticipation',71,1666161971004,'continue'
'Anticipation',70,1666161971402,'continue'
'Anticipation',69,1666161971586,'continue'
'Anticipation',68,1666161971636,'continue'
'Anticipation',67,1666161971687,'continue'
'Anticipation',66,1666161971736,'continue'
'Anticipation',65,1666161971753,'continue'
'Anticipation',64,1666161971786,'continue'
'Anticipation',63,1666161971819,'continue'
'Anticipation',62,1666161971853,'continue'
'Anticipation',62,1666161971886,'end'
'Joy',60,1666161971886,'start'
'Joy',60,1666161971886,'continue'
'Joy',59,1666161971903,'continue'
'Joy',58,1666161971920,'continue'
'Joy',57,1666161971936,'continue'
'Joy',56,1666161971953,'continue'
'Joy',55,1666161971970,'continue'
'Joy',54,1666161971987,'continue'
'Joy',53,1666161972003,'continue'
'Joy',52,1666161972020,'continue'
'Joy',51,1666161972037,'continue'
'Joy',50,1666161972054,'continue'
'Joy',50,1666161972070,'continue'
'Joy',50,1666161972087,'continue'
'Joy',51,1666161972103,'continue'
'Joy',51,1666161972120,'end'
'Calm',55,1666161972120,'start'
'Calm',55,1666161972120,'continue'
'Calm',60,1666161972137,'continue'
'Calm',63,1666161972153,'continue'
'Calm',64,1666161972170,'continue'
'Calm',65,1666161972187,'continue'
'Calm',66,1666161972204,'continue'
'Calm',68,1666161972454,'continue'
'Calm',71,1666161972488,'continue'
'Calm',74,1666161972538,'continue'
'Calm',76,1666161972588,'continue'
'Calm',74,1666161986774,'continue'
'Calm',72,1666161992739,'continue'
'Calm',66,1666161996481,'continue'
'Calm',56,1666161996498,'continue'
'Calm',50,1666161996514,'continue'
'Calm',42,1666161996531,'continue'
'Calm',34,1666161996548,'continue'
'Calm',26,1666161996565,'continue'
'Calm',19,1666161996581,'continue'
'Calm',12,1666161996599,'continue'
'Calm',7,1666161996615,'continue'
'Calm',1,1666161996632,'continue'
'Calm',1,1666161996649,'end'
'Neutral',0,1666161996649,'start'
'Neutral',0,1666161996649,'continue'
'Neutral',0,1666161996665,'continue'
'Neutral',0,1666161996682,'continue'
'Neutral',0,1666161996698,'continue'
'Neutral',0,1666161996716,'continue'
'Neutral',0,1666161996732,'continue'
'Neutral',0,1666161996749,'continue'
'Neutral',0,1666161996766,'continue'
'Neutral',0,1666161996782,'continue'
'Neutral',0,1666161996799,'continue'
'Neutral',0,1666161996816,'continue'
'Neutral',0,1666161996832,'end'
'Annoyance',2,1666161996832,'start'
'Annoyance',2,1666161996832,'continue'
'Annoyance',4,1666161996849,'continue'
'Annoyance',9,1666161996882,'continue'
'Annoyance',12,1666161996900,'continue'
'Annoyance',15,1666161996932,'continue'
'Annoyance',18,1666161996965,'continue'
'Annoyance',21,1666161996998,'continue'
'Annoyance',23,1666161997049,'continue'
'Annoyance',27,1666161999355,'continue'
'Annoyance',30,1666161999489,'continue'
'Annoyance',33,1666161999557,'continue'
'Annoyance',36,1666161999672,'continue'
'Annoyance',37,1666162000374,'continue'
'Annoyance',38,1666162000558,'continue'
'Annoyance',40,1666162000959,'continue'
'Annoyance',33,1666162007446,'continue'
'Annoyance',27,1666162007711,'continue'
'Annoyance',24,1666162007946,'continue'
'Annoyance',21,1666162008666,'continue'
'Annoyance',16,1666162008773,'continue'
'Annoyance',12,1666162008845,'continue'
'Annoyance',9,1666162009012,'continue'
'Annoyance',5,1666162009313,'continue'
'Annoyance',2,1666162009346,'continue'
'Annoyance',2,1666162009379,'end'
'Neutral',0,1666162009379,'start'
'Neutral',0,1666162009379,'continue'
'Neutral',0,1666162009413,'continue'
'Neutral',0,1666162009447,'continue'
'Neutral',0,1666162009514,'continue'
'Neutral',0,1666162009564,'continue'
'Neutral',0,1666162009613,'continue'
'Neutral',0,1666162009647,'continue'
'Neutral',0,1666162009697,'continue'
'Neutral',0,1666162010166,'continue'
'Neutral',0,1666162010466,'continue'
'Neutral',0,1666162010517,'continue'
'Neutral',0,1666162010533,'continue'
'Neutral',0,1666162010550,'continue'
'Neutral',0,1666162010583,'continue'
'Neutral',0,1666162010600,'continue'
'Neutral',0,1666162010617,'continue'
'Neutral',0,1666162010634,'end'
'Calm',1,1666162010634,'start'
'Calm',1,1666162010634,'continue'
'Calm',7,1666162010650,'continue'
'Calm',15,1666162010666,'continue'
'Calm',21,1666162010683,'continue'
'Calm',26,1666162010700,'continue'
'Calm',29,1666162010716,'continue'
'Calm',35,1666162010750,'continue'
'Calm',39,1666162010800,'continue'
'Calm',42,1666162010833,'continue'
'Calm',47,1666162010884,'continue'
'Calm',51,1666162010916,'continue'
'Calm',53,1666162010950,'continue'
'Calm',57,1666162010983,'continue'
'Calm',61,1666162011017,'continue'
'Calm',63,1666162011050,'continue'
'Calm',67,1666162011084,'continue'
'Calm',72,1666162011118,'continue'
'Calm',75,1666162011151,'continue'
'Calm',79,1666162011185,'continue'
'Calm',82,1666162011268,'continue'
'Calm',80,1666162012354,'continue'
'Calm',77,1666162013946,'continue'
'Calm',75,1666162014129,'continue'
'Calm',72,1666162014258,'continue'
'Calm',70,1666162014358,'continue'
'Calm',68,1666162014542,'continue'
'Calm',64,1666162014593,'continue'
'Calm',61,1666162014627,'continue'
'Calm',58,1666162014676,'continue'
'Calm',55,1666162014726,'continue'
'Calm',53,1666162014845,'continue'
'Calm',51,1666162015649,'continue'
'Calm',52,1666162021878,'continue'
'Calm',56,1666162022045,'continue'
'Calm',61,1666162022464,'continue'
'Calm',63,1666162022681,'continue'
'Calm',66,1666162022713,'continue'
'Calm',70,1666162022763,'continue'
'Calm',72,1666162022813,'continue'
'Calm',71,1666162023885,'continue'
'Calm',68,1666162024338,'continue'
'Calm',65,1666162024551,'continue'
'Calm',64,1666162024970,'continue'
'Calm',62,1666162025353,'continue'
'Calm',60,1666162025771,'continue'
'Calm',58,1666162026055,'continue'
'Calm',56,1666162026105,'continue'
'Calm',53,1666162026155,'continue'
'Calm',51,1666162026188,'continue'
'Calm',52,1666162026572,'continue'
'Calm',55,1666162026623,'continue'
'Calm',58,1666162026723,'continue'
'Calm',60,1666162026874,'continue'
'Calm',63,1666162027174,'continue'
'Calm',65,1666162027709,'continue'
'Calm',63,1666162027993,'continue'
'Calm',61,1666162028027,'continue'
'Calm',58,1666162028060,'continue'
'Calm',56,1666162028094,'continue'
'Calm',52,1666162028127,'continue'
'Calm',49,1666162028160,'continue'
'Calm',46,1666162028194,'continue'
'Calm',43,1666162028227,'continue'
'Calm',40,1666162028261,'continue'
'Calm',36,1666162028294,'continue'
'Calm',31,1666162028327,'continue'
'Calm',26,1666162028361,'continue'
'Calm',24,1666162028394,'continue'
'Calm',21,1666162028461,'continue'
'Calm',18,1666162028561,'continue'
'Calm',19,1666162029146,'continue'
'Calm',22,1666162029614,'continue'
'Calm',26,1666162029748,'continue'
'Calm',29,1666162029781,'continue'
'Calm',33,1666162029814,'continue'
'Calm',36,1666162029848,'continue'
'Calm',39,1666162029881,'continue'
'Calm',42,1666162029914,'continue'
'Calm',46,1666162029981,'continue'
'Calm',50,1666162030032,'continue'
'Calm',54,1666162030082,'continue'
'Calm',57,1666162030115,'continue'
'Calm',60,1666162030148,'continue'
'Calm',62,1666162030182,'continue'
'Calm',66,1666162030232,'continue'
'Calm',69,1666162031368,'continue'
'Calm',72,1666162032421,'continue'
'Calm',72,1666162032922,'continue'
'Calm',74,1666162033991,'continue'
'Calm',73,1666162035612,'continue'
'Calm',71,1666162038108,'continue'
'Calm',68,1666162039228,'continue'
'Calm',70,1666162040337,'continue'
'Calm',69,1666162040491,'continue'
'Calm',68,1666162041328,'continue'
'Calm',70,1666162041547,'continue'
'Calm',71,1666162041610,'continue'
'Calm',71,1666162041946,'continue'
'Calm',68,1666162052303,'continue'
'Calm',61,1666162052336,'continue'
'Calm',55,1666162052353,'continue'
'Calm',50,1666162052370,'continue'
'Calm',50,1666162052387,'end'
'Joy',44,1666162052387,'start'
'Joy',44,1666162052387,'continue'
'Joy',42,1666162052404,'continue'
'Joy',43,1666162052420,'continue'
'Joy',46,1666162052437,'continue'
'Joy',49,1666162052454,'continue'
'Joy',51,1666162052471,'continue'
'Joy',53,1666162052554,'continue'
'Joy',54,1666162052588,'continue'
'Joy',54,1666162052604,'continue'
'Joy',54,1666162052621,'continue'
'Joy',56,1666162052637,'continue'
'Joy',57,1666162052654,'continue'
'Joy',57,1666162052671,'end'
'Anticipation',58,1666162052671,'start'
'Anticipation',58,1666162052671,'continue'
'Anticipation',59,1666162052689,'continue'
'Anticipation',61,1666162052705,'continue'
'Anticipation',61,1666162052721,'continue'
'Anticipation',64,1666162052755,'continue'
'Anticipation',65,1666162052772,'continue'
'Anticipation',66,1666162052805,'continue'
'Anticipation',66,1666162052855,'continue'
'Anticipation',67,1666162053591,'continue'
'Anticipation',69,1666162053758,'continue'
'Anticipation',71,1666162053841,'continue'
'Anticipation',74,1666162054259,'continue'
'Anticipation',72,1666162055662,'continue'
'Anticipation',69,1666162059072,'continue'
'Anticipation',68,1666162059425,'continue'
'Anticipation',68,1666162059538,'continue'
'Anticipation',68,1666162059606,'continue'
'Anticipation',68,1666162059672,'continue'
'Anticipation',67,1666162059756,'continue'
'Anticipation',67,1666162059940,'continue'
'Anticipation',67,1666162060023,'continue'
'Anticipation',65,1666162060056,'continue'
'Anticipation',64,1666162060090,'continue'
'Anticipation',64,1666162060123,'end'
'Joy',64,1666162060123,'start'
'Joy',64,1666162060123,'continue'
'Joy',63,1666162060157,'continue'
'Joy',62,1666162060207,'continue'
'Joy',62,1666162060257,'continue'
'Joy',62,1666162060324,'continue'
'Joy',62,1666162060391,'continue'
'Joy',62,1666162060441,'continue'
'Joy',62,1666162060508,'continue'
'Joy',63,1666162060558,'continue'
'Joy',63,1666162060642,'continue'
'Joy',64,1666162061410,'continue'
'Joy',64,1666162061511,'continue'
'Joy',64,1666162061661,'continue'
'Joy',65,1666162061711,'continue'
'Joy',64,1666162061728,'continue'
'Joy',64,1666162061745,'continue'
'Joy',63,1666162061777,'continue'
'Joy',63,1666162061794,'continue'
'Joy',63,1666162061811,'end'
'Anticipation',62,1666162061811,'start'
'Anticipation',62,1666162061811,'continue'
'Anticipation',61,1666162061844,'continue'
'Anticipation',62,1666162061877,'continue'
'Anticipation',62,1666162061911,'continue'
'Anticipation',63,1666162061978,'continue'
'Anticipation',63,1666162062045,'continue'
